gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Male,21,43175,Master,768,31,321001,1
Female,30,54332,Bachelor,665,11,342816,0
Female,62,49374,High School,538,34,91759,0
Male,59,61837,PhD,695,35,25342,1
Female,67,25987,Bachelor,694,37,320960,0
Male,66,60911,Bachelor,374,27,80412,0
Male,37,62108,Bachelor,397,12,63314,1
Male,69,65438,Master,682,11,398962,1
Male,30,26155,High School,669,21,367632,0
Male,34,27965,High School,584,1,422546,0
Female,53,44864,Bachelor,555,28,215660,0
Male,50,29587,High School,608,12,440560,0
Male,18,22940,Master,475,34,103112,0
Female,32,44218,Bachelor,527,12,164678,0
Male,30,53511,Bachelor,646,33,101537,1
Female,34,91984,Bachelor,641,18,190545,0
Female,41,58230,High School,538,8,14210,0
Female,25,76284,Master,649,30,85615,1
Male,67,49337,PhD,754,32,32154,1
Male,44,58393,Bachelor,740,26,33687,1
Male,62,47807,Master,814,1,339828,1
Female,40,90246,High School,380,14,476607,1
Male,63,39716,Master,660,18,492268,1
Female,25,41750,High School,587,30,20473,0
Male,25,61948,High School,307,15,318320,1
Female,43,53112,High School,386,14,200651,0
Male,64,43637,High School,585,5,297429,1
Male,30,64405,High School,698,13,93093,1
Male,56,49382,Master,373,26,178574,0
Female,54,49277,Master,738,37,281363,0
Female,66,53458,High School,422,18,450079,0
Male,45,23988,High School,676,36,180078,1
Male,42,26101,Master,442,3,323314,0
Female,33,66303,High School,457,25,117661,0
Female,19,39845,High School,729,8,457014,0
Female,35,48005,Bachelor,747,39,438181,0
Male,34,74186,Bachelor,709,14,301614,1
Female,47,48681,High School,670,36,69147,0
Male,56,46848,Bachelor,408,3,108833,0
Female,30,63441,Bachelor,335,25,44984,0
Male,49,41026,High School,389,17,50380,0
Female,67,68043,Master,714,34,370865,1
Female,46,63133,Bachelor,595,28,250509,0
Female,63,77454,High School,345,23,339004,0
Female,47,39644,High School,787,3,484009,0
Female,35,70504,High School,469,20,78849,0
Male,30,58311,Bachelor,445,38,52227,1
Female,60,30119,High School,719,6,96588,0
Female,38,15000,Bachelor,302,22,382097,0
Female,47,38029,High School,562,39,422819,1
Male,38,54385,Bachelor,620,20,354442,0
Female,65,56560,Bachelor,545,0,23508,0
Male,34,49113,Bachelor,776,24,218423,1
Female,57,49248,Bachelor,558,30,141046,0
Female,36,48110,Master,392,37,156233,0
Male,69,65468,Bachelor,832,4,126725,1
Female,32,28455,High School,638,30,34730,0
Male,26,54024,Bachelor,559,0,83259,1
Male,69,37658,Master,536,29,348153,0
Female,27,36401,High School,440,17,137157,0
Male,61,67643,High School,779,7,93115,1
Female,48,35251,Bachelor,649,25,224251,1
Female,40,47907,Bachelor,429,39,228278,0
Male,69,79377,Bachelor,836,14,417085,1
Male,47,62571,High School,310,18,151843,0
Male,50,43175,High School,556,9,308204,1
Male,69,44414,PhD,668,23,387230,1
Female,26,31591,High School,693,15,474098,0
Female,64,69509,High School,718,30,26462,1
Male,18,65170,Bachelor,318,15,372650,1
Female,61,60299,Master,409,15,417648,0
Female,52,61952,Bachelor,736,27,388334,0
Female,28,38382,Master,804,19,280318,1
Female,51,26781,High School,333,34,349863,0
Male,33,58408,High School,587,8,427913,0
Male,26,63328,High School,554,39,189046,1
Female,49,74105,Master,433,9,272755,0
Male,32,46986,Bachelor,798,17,379639,1
Male,29,44798,High School,696,14,27393,1
Male,50,46411,Bachelor,786,29,489623,1
Female,62,60061,High School,512,31,403479,0
Female,31,45768,Bachelor,649,39,420170,0
Female,25,49216,Master,318,26,148068,0
Male,25,62465,High School,418,26,409021,1
Female,44,40612,High School,601,18,472859,0
Female,29,70867,High School,584,9,343147,1
Male,18,59496,High School,526,5,419240,1
Female,60,22135,High School,806,23,177679,0
Female,57,42269,Bachelor,800,8,220287,0
Male,59,19634,High School,511,26,476022,0
Male,68,47049,Master,655,6,481567,1
Male,28,42525,High School,786,5,223164,1
Female,56,62522,High School,620,32,84423,1
Female,60,36784,High School,522,20,367809,0
Female,48,55816,Bachelor,490,37,356605,0
Male,34,58532,Bachelor,799,16,148396,1
Male,50,53857,Master,794,30,5723,1
Female,49,67101,Bachelor,536,36,104851,0
Female,46,81024,Master,321,10,63323,0
Male,38,51679,Bachelor,626,27,209883,1
Male,38,56077,High School,844,4,134923,1
Male,57,36795,Master,426,11,411621,0
Male,40,34707,Master,664,2,131366,1
Female,23,65507,PhD,343,37,399581,1
Male,39,63522,High School,818,1,325037,1
Female,67,34555,Bachelor,427,25,262444,0
Female,55,30376,High School,429,1,444643,0
Female,54,40268,High School,828,11,32338,0
Male,62,47879,Bachelor,620,39,74389,1
Male,68,43863,PhD,485,1,402898,0
Male,25,52407,Bachelor,647,15,338640,1
Male,58,63755,Master,780,29,29727,1
Female,66,56931,High School,660,35,422289,1
Male,52,58041,High School,586,3,485293,0
Male,68,15000,Bachelor,481,10,24882,1
Female,28,25791,High School,750,23,315376,0
Male,41,38053,Master,396,17,64556,0
Female,66,40529,High School,613,26,319281,1
Female,38,62597,Bachelor,845,36,50054,1
Female,68,36816,Bachelor,320,1,203175,0
Female,19,60003,High School,796,14,423003,0
Female,57,38223,Master,702,10,93589,0
Female,36,31986,Bachelor,423,26,198253,0
Female,56,32683,Bachelor,418,22,424971,1
Female,45,83873,Master,776,34,98335,1
Male,34,37889,High School,402,29,41959,1
Male,23,60364,Master,632,23,342398,1
Male,36,26627,High School,758,18,225148,1
Male,55,71283,High School,429,28,95633,0
Female,45,55235,PhD,433,12,93437,0
Male,19,54109,Master,456,22,99058,1
Female,55,56207,High School,724,11,436119,1
Male,54,57859,Bachelor,734,28,195118,1
Male,68,62136,Master,688,5,437735,1
Male,69,41013,High School,617,22,373657,1
Female,21,40136,High School,804,30,278816,0
Male,39,50738,Bachelor,489,20,405390,0
Female,43,60266,High School,710,23,154175,0
Female,66,49000,High School,351,7,13061,0
Male,60,61608,Master,745,8,484150,0
Male,53,59267,High School,743,21,365306,1
Male,30,46745,Master,681,3,411481,0
Female,69,23792,Bachelor,673,12,235254,0
Male,49,42447,Bachelor,674,33,243161,1
Female,34,76141,Bachelor,688,2,378378,0
Female,58,55100,Bachelor,778,36,437256,1
Male,53,40406,High School,703,27,493224,1
Male,63,53759,High School,767,25,247118,1
Female,36,60149,Bachelor,804,33,416209,1
Female,52,40414,High School,382,14,63219,0
Female,63,68530,High School,618,7,77250,0
Male,57,57435,PhD,366,34,362447,0
Female,45,33501,PhD,713,23,42877,0
Male,18,62845,High School,752,36,262183,1
Female,59,43855,High School,497,3,264158,0
Female,35,47313,Bachelor,558,11,482584,0
Male,65,34760,Master,597,18,345429,0
Female,57,59471,High School,579,14,348568,0
Male,50,47767,High School,599,29,498656,1
Male,29,60106,Master,428,36,152092,0
Female,25,41735,Master,797,11,241342,1
Male,41,40018,Bachelor,737,18,301965,1
Male,33,38803,High School,591,33,209371,1
Female,67,55940,Bachelor,506,6,444216,0
Male,21,39794,Bachelor,593,27,168923,0
Male,55,46953,High School,328,27,266369,0
Male,61,42223,High School,478,28,21025,1
Female,44,56601,High School,340,36,96551,0
Male,26,23970,Bachelor,769,19,20431,1
Female,64,53705,Bachelor,491,10,482804,0
Female,33,75970,Master,643,38,239607,1
Male,29,68540,Bachelor,577,22,441395,1
Male,48,40750,Master,654,19,308802,1
Male,41,57419,Master,828,19,383652,1
Female,31,54508,High School,385,10,429208,0
Male,62,72040,High School,616,1,443801,1
Male,42,15000,Bachelor,636,12,463407,1
Male,51,66693,High School,444,12,192473,1
Male,20,45987,Master,614,14,178130,1
Male,41,38851,High School,524,30,208180,1
Female,59,38422,High School,722,22,61779,0
Female,26,30501,Bachelor,353,21,40662,0
Male,43,40788,Bachelor,367,15,172257,0
Male,37,33803,Bachelor,633,28,349312,1
Male,57,52703,Bachelor,376,19,406026,1
Male,27,58849,High School,838,27,476426,1
Female,36,46151,High School,454,26,56042,0
Male,20,72495,Master,371,28,209488,1
Female,41,41773,High School,800,4,345330,1
Female,22,45367,High School,746,37,393391,0
Male,20,42905,Bachelor,658,37,170955,0
Female,44,58979,High School,576,1,437565,0
Female,33,60493,Bachelor,612,19,57215,0
Female,66,57430,Bachelor,404,12,174491,0
Female,32,48138,Bachelor,394,25,465558,0
Male,52,29890,Bachelor,518,34,266724,0
Male,29,45208,High School,427,7,241676,0
Female,58,72172,Bachelor,499,27,463022,0
Male,61,65198,High School,631,14,160943,1
Male,43,54410,High School,846,7,318990,1
Male,64,44233,Bachelor,591,10,375631,1
Male,51,49795,High School,365,28,447207,1
Male,40,44299,Bachelor,703,4,262891,1
Female,48,67895,Bachelor,445,6,314280,0
Male,67,37415,Master,829,17,207101,1
Male,37,63855,Bachelor,701,27,37548,1
Male,29,42061,High School,424,11,127911,0
Male,40,69813,High School,813,11,271794,1
Female,21,56401,High School,631,35,62278,1
Female,40,38759,High School,779,28,180907,1
Female,65,45360,High School,697,10,21225,0
Female,65,60674,High School,329,5,50360,0
Male,18,42512,Bachelor,355,20,202400,0
Female,42,50332,Bachelor,431,9,231411,0
Male,19,42305,Bachelor,530,31,451559,1
Male,47,76386,Bachelor,694,32,235465,1
Male,20,78966,Bachelor,451,16,331152,1
Male,38,71946,Bachelor,801,2,62573,1
Male,42,48134,Bachelor,805,17,56932,1
Female,37,43958,High School,685,9,394477,0
Female,66,38312,Bachelor,832,38,25881,1
Female,69,73035,Bachelor,747,7,38557,0
Female,39,63960,High School,425,33,205802,0
Male,38,64681,High School,788,36,214166,1
Female,50,46251,High School,745,32,490126,1
Male,69,23631,Bachelor,769,9,328468,0
Female,55,27080,Bachelor,648,39,287985,1
Male,32,50864,High School,807,17,280619,1
Male,63,42159,High School,756,24,11671,0
Female,69,40434,Master,684,35,196656,0
Male,32,55177,High School,747,1,36764,1
Male,63,65204,High School,414,18,452003,1
Female,42,39481,High School,751,9,404177,0
Male,38,30415,Bachelor,418,2,323034,0
Female,41,39837,Bachelor,392,18,377496,0
Female,22,34340,Bachelor,820,25,394952,0
Female,23,58892,PhD,837,24,331028,1
Male,66,49938,Bachelor,732,16,272299,1
Male,60,78207,High School,444,9,134518,0
Male,65,61020,Bachelor,367,10,234689,0
Female,61,77207,High School,430,10,257393,0
Male,64,28941,Bachelor,580,11,395419,1
Female,40,15000,High School,812,39,70768,1
Female,21,53644,Bachelor,300,7,125423,0
Male,44,51848,High School,731,23,65851,1
Female,35,48158,Master,690,13,407437,0
Male,38,51436,High School,565,22,49566,1
Male,45,33139,Bachelor,698,35,225841,1
Male,52,58447,High School,555,16,400927,1
Male,39,61042,Master,694,4,148603,1
Male,57,32003,Bachelor,473,2,408696,0
Female,40,44695,High School,344,8,438924,0
Female,20,45622,Master,440,19,279335,0
Female,57,39937,High School,838,19,458165,1
Male,67,32583,Bachelor,349,18,254104,0
Male,27,50187,Bachelor,360,20,203730,0
Male,42,53912,High School,542,15,8779,0
Female,69,40847,PhD,568,32,338334,0
Male,66,33638,High School,439,4,115678,1
Female,25,56158,High School,456,23,390904,0
Female,28,38490,Master,575,14,266752,0
Male,22,45361,Bachelor,330,25,474921,0
Male,62,43458,High School,307,24,464924,0
Female,54,68685,High School,332,27,12317,0
Male,62,39178,Bachelor,751,32,192968,1
Female,55,75882,High School,748,17,5159,0
Male,46,61284,Master,336,17,130373,0
Male,22,77313,Bachelor,333,37,62115,1
Female,26,59969,High School,754,32,203737,1
Male,65,46684,High School,743,26,24462,1
Female,19,36239,Bachelor,536,14,220221,0
Male,18,44668,High School,511,12,270061,1
Female,57,72309,Bachelor,439,33,417613,0
Female,68,49280,PhD,660,3,293269,0
Male,47,59913,Bachelor,603,34,247141,1
Female,28,53104,Bachelor,595,18,470078,0
Male,45,53744,High School,451,30,196801,1
Male,61,54322,Bachelor,522,24,235955,1
Male,29,57430,Bachelor,495,39,314421,1
Female,56,37788,Bachelor,598,11,281493,0
Female,43,45876,High School,828,11,65715,0
Male,30,54639,Master,787,24,170800,1
Male,25,52452,High School,510,32,166864,0
Female,45,43081,Bachelor,531,36,12902,0
Male,47,56249,Bachelor,666,27,126345,1
Male,26,38432,Bachelor,780,8,84569,1
Female,56,31654,High School,478,13,369292,0
Male,48,54424,Bachelor,783,2,370145,1
Female,38,32022,High School,794,4,40158,0
Male,64,54201,Bachelor,846,25,235795,1
Female,51,20679,High School,315,17,8917,0
Male,48,39125,High School,765,37,230019,1
Male,69,45086,High School,701,20,346886,1
Female,42,25900,Master,593,38,410836,0
Male,29,44409,Bachelor,470,15,394474,0
Female,18,67775,Bachelor,331,39,213430,0
Male,39,30945,Bachelor,562,22,108246,0
Female,57,44819,Master,514,28,472106,0
Female,54,75539,High School,488,9,29691,0
Female,64,34072,Bachelor,560,4,487706,0
Female,18,70958,Bachelor,481,10,75734,0
Male,18,45814,High School,804,28,31046,1
Male,59,51528,High School,641,26,158458,1
Female,59,69372,High School,321,33,409487,0
Female,38,42723,High School,373,13,157598,0
Female,32,59465,High School,465,9,123540,0
Male,34,63268,High School,533,10,48798,1
Male,39,40237,Bachelor,674,10,128293,1
Male,55,38578,High School,732,34,423473,1
Male,52,46570,High School,633,18,194057,1
Female,62,47040,Master,839,23,451346,1
Female,33,33815,Bachelor,334,0,252192,0
Female,25,40375,High School,743,11,79396,0
Male,64,15000,Bachelor,530,13,424861,1
Male,34,44985,High School,617,2,422405,1
Male,34,63415,High School,642,31,86298,1
Female,43,24999,High School,729,15,137040,1
Female,30,43052,PhD,765,37,272944,1
Male,34,86634,Bachelor,378,9,422445,0
Female,55,49661,Bachelor,748,16,325668,0
Male,34,70351,PhD,581,39,101585,1
Male,65,34821,Master,356,3,427933,1
Female,31,56732,Bachelor,490,14,387423,0
Male,62,32266,Bachelor,762,32,485519,1
Female,23,56015,High School,341,38,471222,0
Male,52,62633,High School,785,9,397069,1
Female,63,59074,Bachelor,472,6,461454,0
Female,31,44825,Bachelor,549,32,140891,1
Female,64,54124,PhD,809,16,323928,0
Male,25,54267,Bachelor,801,11,237611,1
Male,32,59989,Bachelor,492,16,92175,1
Female,44,48143,Bachelor,464,15,468052,0
Female,30,63967,High School,389,13,51935,0
Male,66,71519,Bachelor,357,2,446645,1
Male,48,45231,Bachelor,562,29,487545,1
Male,52,50696,Bachelor,542,34,212679,1
Female,23,36427,Bachelor,518,25,140070,0
Male,22,55103,High School,308,11,46750,0
Male,39,55199,Bachelor,729,30,403396,1
Female,66,50869,Bachelor,312,16,345432,0
Male,40,52000,Bachelor,524,36,297657,0
Male,42,78827,Bachelor,366,7,108725,0
Male,51,15000,High School,802,18,22879,1
Female,43,42550,High School,483,25,357042,0
Female,64,44844,High School,507,3,328977,0
Female,22,71853,Bachelor,827,14,19316,1
Female,43,57129,Bachelor,599,13,491396,0
Female,37,57495,Master,540,29,474651,1
Female,23,68897,High School,754,23,160597,0
Female,23,47300,High School,829,33,272522,1
Male,67,59784,Bachelor,543,18,184741,1
Male,35,42038,Bachelor,537,2,400793,1
Female,21,34200,Bachelor,545,3,157762,0
Male,34,76912,Master,644,10,373581,1
Male,31,55535,Master,783,12,235611,1
Female,31,59669,High School,609,17,251818,0
Male,30,33797,Master,583,18,194586,1
Male,24,57655,High School,337,32,217249,0
Male,61,76673,Bachelor,331,37,459178,1
Male,32,45838,Bachelor,542,2,467411,1
Male,36,31163,Bachelor,591,34,82383,1
Female,60,52759,High School,591,0,354432,0
Female,64,34461,High School,681,34,349120,0
Female,61,26633,Bachelor,437,35,473836,0
Male,52,38978,High School,499,37,340152,1
Female,34,42611,High School,634,38,417169,0
Male,52,35191,Bachelor,746,24,199260,1
Male,36,69897,Bachelor,647,39,222072,1
Male,37,78344,Bachelor,577,12,197872,1
Male,53,59271,High School,831,3,249972,1
Female,52,55762,Master,698,5,355441,0
Female,49,47869,High School,690,10,351012,1
Male,65,36555,Master,309,0,349286,0
Female,61,74043,Bachelor,848,7,440815,1
Male,57,49057,Bachelor,358,33,361678,0
Female,41,43061,Master,387,39,42985,0
Female,34,65221,High School,758,8,411753,0
Male,24,48896,High School,403,35,309861,1
Female,60,64659,Bachelor,403,38,407243,0
Male,67,43853,High School,553,36,400752,1
Female,18,65264,Bachelor,634,20,269669,0
Male,52,64696,High School,762,19,145248,1
Male,49,69872,Master,848,37,219349,1
Female,53,39358,Bachelor,600,0,75423,0
Female,30,48754,High School,640,34,94642,1
Male,23,79216,Master,791,27,85383,1
Female,31,46303,High School,383,6,343932,0
Female,54,62165,High School,558,8,75013,0
Male,65,84358,High School,659,0,129326,1
Male,32,22264,Bachelor,386,35,284899,0
Female,64,45806,Bachelor,727,33,286752,0
Male,21,50028,Bachelor,666,33,121562,1
Male,57,23016,High School,642,16,64843,0
Male,33,43160,PhD,646,31,319657,1
Female,45,35429,Bachelor,395,1,479847,0
Female,33,62865,High School,554,35,338784,0
Male,21,24010,Bachelor,435,24,366590,1
Female,62,78339,Bachelor,547,25,418909,1
Male,43,60348,High School,798,25,456124,1
Female,45,34192,High School,785,20,493155,0
Male,49,65396,High School,701,17,279870,1
Male,62,58954,Master,711,28,274042,1
Female,19,49418,Bachelor,747,23,88508,0
Male,48,39178,High School,546,27,443161,1
Female,20,58214,High School,720,11,181756,1
Female,25,51843,Bachelor,423,10,255758,0
Male,41,39661,Bachelor,559,26,180946,0
Male,32,29851,Bachelor,468,22,214290,0
Female,60,37241,PhD,410,32,337022,0
Male,48,42450,Bachelor,589,15,315152,1
Male,26,67437,Bachelor,312,27,401578,0
Male,56,62911,High School,562,27,85119,1
Male,62,43248,Master,322,37,432620,0
Male,19,43832,High School,499,5,409320,1
Female,25,64870,High School,541,28,162120,0
Female,24,54010,Bachelor,538,33,256987,0
Male,61,53801,High School,602,2,22628,0
Male,68,39449,High School,464,5,344609,0
Male,56,48148,Bachelor,475,37,97210,1
Female,59,50063,High School,328,12,114093,0
Male,33,48632,High School,834,35,411484,1
Female,52,61011,Bachelor,593,14,354370,1
Female,47,61480,Bachelor,776,5,362900,0
Female,27,36215,High School,682,32,69734,0
Male,55,42496,Master,595,11,408920,1
Female,35,39689,High School,633,12,75050,0
Male,67,70827,Bachelor,547,32,117726,1
Female,22,83802,High School,540,27,423050,0
Male,46,43045,Bachelor,405,35,53308,1
Female,56,47493,High School,422,4,220350,0
Male,51,62634,High School,334,24,101428,1
Female,60,39391,High School,715,16,196809,1
Male,62,62973,Bachelor,626,36,459338,0
Male,40,49686,Bachelor,594,18,229595,1
Male,22,23843,High School,731,34,174455,1
Male,47,30493,PhD,646,33,55420,1
Female,23,44932,High School,336,5,390963,0
Female,63,68344,Bachelor,811,18,150912,0
Male,61,36611,High School,834,0,105680,1
Female,21,41988,Bachelor,317,6,29771,0
Male,46,53166,Bachelor,326,33,426949,1
Male,40,24968,Bachelor,835,18,286624,1
Female,23,54478,High School,328,32,90555,0
Male,49,26843,High School,416,25,21945,0
Male,59,58507,Bachelor,431,26,16641,1
Female,35,37868,High School,588,37,20232,0
Male,32,35869,High School,535,25,180398,1
Male,57,54091,High School,341,34,212923,0
Male,49,61909,High School,459,19,442067,0
Male,26,55643,High School,424,23,422831,0
Female,54,53114,Master,559,20,290399,0
Female,27,53327,Bachelor,575,25,166781,0
Female,37,55734,Bachelor,512,19,236880,0
Male,23,56720,High School,772,5,323317,1
Male,65,44085,Bachelor,730,2,355035,1
Female,20,59817,Bachelor,379,9,455244,0
Male,59,38027,Bachelor,527,11,489115,0
Male,28,66370,High School,394,32,408284,0
Male,60,61736,PhD,723,21,385929,1
Male,34,82713,Bachelor,815,15,440305,1
