gender,age,income,education,credit_score,employment_years,loan_amount,loan_approved
Male,32,93973,PhD,626,28,213390,1
Female,63,68063,Bachelor,659,1,37685,1
Male,20,70193,High School,421,30,488140,1
Male,35,38705,Bachelor,313,38,18234,0
Male,34,66387,Master,603,26,201056,1
Female,31,47087,Bachelor,367,14,140409,0
Female,63,67569,High School,522,14,189497,0
Female,33,70310,High School,552,31,366366,1
Female,68,31847,High School,788,13,105512,0
Female,44,41151,High School,632,29,312337,0
Female,60,34897,Bachelor,374,29,112810,0
Female,54,62256,Bachelor,609,27,123747,1
Female,50,37474,Bachelor,426,28,220853,0
Male,37,50203,High School,815,4,14459,1
Male,42,44364,Bachelor,318,21,444857,0
Female,67,79442,High School,414,9,18079,0
Male,31,48680,High School,417,21,137561,0
Female,54,54056,High School,379,28,38069,0
Male,22,54021,Bachelor,699,20,191299,1
Male,54,38156,High School,589,13,444414,1
Female,27,36903,Master,515,28,172744,0
Male,27,49615,Bachelor,472,33,414540,1
Female,26,44173,High School,355,3,429514,0
Female,31,73979,Bachelor,611,16,162623,0
Male,50,68476,High School,639,24,180835,1
Female,46,71334,Bachelor,304,33,205026,0
Male,41,46153,High School,365,29,192601,1
Male,23,70489,Master,634,18,125680,1
Female,43,71843,Bachelor,756,33,92740,1
Female,56,28239,High School,373,19,409436,0
Female,61,44318,Bachelor,611,5,303990,0
Female,64,60923,Bachelor,773,7,276874,0
Female,65,48662,High School,420,11,11537,0
Male,20,46887,High School,316,12,426142,1
Female,65,34943,High School,495,22,379320,0
Male,57,46266,Bachelor,690,14,221548,0
Female,63,67459,Bachelor,591,25,325476,0
Male,49,54295,Master,777,30,20357,1
Male,43,58627,High School,508,15,173992,0
Male,20,85069,Bachelor,733,29,141771,1
Male,29,53494,High School,571,18,161041,1
Male,31,62438,Bachelor,499,39,124698,1
Female,36,58659,PhD,433,16,455857,0
Male,21,66184,High School,399,9,480207,0
Female,29,58315,Bachelor,394,25,210087,0
Male,52,36233,High School,700,15,488861,1
Female,40,57996,Bachelor,469,18,391687,0
Male,65,56705,High School,847,39,137402,1
Male,20,36144,Bachelor,460,3,277669,0
Female,20,47675,High School,679,8,441739,0
Female,56,44552,High School,718,14,132253,1
Male,59,39857,PhD,304,11,124824,0
Male,33,33511,High School,396,33,218064,0
Female,30,69408,Bachelor,304,13,323949,0
Male,36,54513,High School,720,37,316682,1
Male,45,55833,Bachelor,492,19,268806,1
Female,55,53392,Bachelor,785,8,201777,1
Male,26,67716,Bachelor,458,26,214474,1
Male,63,47018,PhD,660,4,286915,1
Female,34,58969,Bachelor,745,20,289381,0
Male,24,85066,Bachelor,755,34,353183,1
Female,25,45268,High School,584,29,496028,0
Female,54,58154,Master,760,10,377222,0
Male,69,55341,Master,700,3,396389,1
Male,29,58122,High School,386,8,161759,0
Female,45,28978,Master,774,38,429291,0
Female,19,56139,Bachelor,680,17,377287,1
Male,65,46153,Bachelor,362,15,285567,1
Female,45,34872,High School,341,22,260051,0
Male,42,80613,Bachelor,743,16,343244,1
Female,44,70480,Master,743,38,377232,1
Female,52,66640,Bachelor,300,24,164896,0
Female,32,45743,High School,556,19,358319,0
Male,66,38473,High School,635,25,75839,1
Female,65,44136,High School,727,16,171512,0
Female,52,46325,Bachelor,320,29,168094,0
Female,64,56714,Bachelor,833,1,114487,0
Female,50,55908,Bachelor,804,35,439160,0
Male,61,58776,High School,645,6,32404,1
Female,59,56127,Bachelor,494,13,245221,0
Male,40,61819,Master,577,39,341049,0
Female,44,48783,High School,690,16,240401,1
Female,55,85436,High School,556,32,236751,0
Male,25,65555,Bachelor,549,23,282228,1
Male,69,58742,High School,539,39,170610,1
Female,55,34352,High School,804,38,178843,1
Female,68,53319,High School,385,21,231233,0
Female,21,24507,Master,743,19,152785,0
Male,65,29863,High School,593,11,422247,0
Female,22,69904,High School,635,0,370606,0
Male,33,58758,Master,633,20,371802,1
Female,35,66254,Master,795,32,359002,1
Male,62,50415,High School,638,5,459988,1
Male,62,47049,PhD,702,36,311062,1
Male,35,47418,Bachelor,766,6,21789,1
Female,25,44289,Bachelor,370,38,86160,0
Female,46,32849,Bachelor,789,34,456973,0
Male,38,61440,High School,540,9,103758,1
Male,56,45941,Bachelor,590,16,252868,0
Male,44,37786,Bachelor,797,20,400665,1
Female,64,37428,High School,822,20,408657,1
Female,19,45439,High School,322,31,62684,0
Female,21,41109,Bachelor,353,3,176052,0
Male,65,55298,High School,369,25,283632,0
Female,29,61223,Master,595,17,318097,1
Female,33,72966,High School,505,27,474461,0
Female,42,38330,Bachelor,769,7,460820,1
Male,40,71599,Bachelor,500,13,132367,0
Female,34,37002,Master,701,2,210247,0
Female,69,73019,Master,384,21,154861,0
Female,59,63927,Bachelor,615,8,282627,0
Female,64,64557,Bachelor,640,2,191271,0
Female,68,45858,Master,742,20,157034,1
Male,63,46149,Bachelor,839,5,368696,1
Male,18,52947,Master,822,21,215019,1
Male,38,68517,PhD,466,32,259392,1
Male,53,31020,Bachelor,383,22,388910,0
Female,19,42067,High School,533,22,267813,0
Female,40,72007,Bachelor,664,39,201919,0
Male,57,47407,Master,669,37,49752,1
Male,19,55897,Bachelor,512,37,255711,1
Male,60,82016,High School,619,0,319295,0
Female,27,52277,Bachelor,679,30,476663,1
Female,60,56789,Bachelor,631,17,459625,0
Female,26,54688,Bachelor,492,17,35016,0
Male,46,36124,High School,490,14,132530,1
Male,43,61290,Bachelor,591,28,205218,0
Male,53,52890,Bachelor,689,37,363835,1
Female,46,72583,Bachelor,786,16,472089,1
Female,21,57532,Bachelor,404,10,83558,0
Male,38,54800,Master,348,8,244076,0
Male,50,55840,High School,756,16,367061,1
Female,48,35164,Bachelor,578,6,401570,0
Female,45,48378,Master,838,15,328773,1
Male,53,39403,High School,534,25,35260,0
Male,50,42812,High School,434,12,361925,1
Female,21,77052,Bachelor,319,25,289365,0
Male,21,46289,Bachelor,845,29,421445,1
Male,50,50492,Bachelor,808,14,343072,1
Female,31,45945,Bachelor,672,37,132829,1
Male,65,49595,High School,598,3,456452,0
Female,26,33347,Master,594,37,402321,0
Male,41,52896,Bachelor,531,22,10606,1
Female,42,75161,Bachelor,624,6,427471,1
Male,24,66824,High School,343,25,119152,0
Male,63,48965,Bachelor,763,31,134858,0
Male,45,52567,High School,345,21,466937,1
Female,22,55359,Bachelor,320,9,121558,0
Male,63,57401,Master,746,5,149851,1
Male,30,58984,Bachelor,655,7,397343,1
Female,19,44830,Bachelor,430,23,332484,0
Male,37,34243,High School,754,14,335554,0
Female,29,51405,Master,764,31,111239,0
Female,44,45662,High School,357,15,146737,0
Female,24,54912,High School,468,26,427912,0
Male,51,63052,High School,450,27,243470,0
Female,38,68877,Bachelor,413,30,62272,0
Male,35,49904,Bachelor,792,23,307081,1
Female,27,35544,Bachelor,567,38,128621,0
Male,55,36769,High School,581,19,91729,0
Female,56,56157,Master,848,3,62263,1
Female,61,51237,High School,312,0,389704,0
Male,38,15000,Bachelor,547,16,230595,0
Female,33,45142,High School,524,8,326131,0
Male,68,43864,Bachelor,689,19,148613,1
Female,37,49382,Bachelor,512,12,363767,0
Male,67,66159,PhD,436,3,281423,1
Female,63,15518,Bachelor,658,13,113413,0
Female,64,33229,Bachelor,815,20,184046,1
Male,57,45199,Bachelor,333,17,134739,0
Female,41,43429,Bachelor,347,10,87559,0
Male,64,53475,Bachelor,466,24,89756,0
Male,38,67591,High School,419,5,199647,0
Female,61,32869,High School,751,8,402009,1
Female,48,51584,High School,588,25,369663,0
Female,67,68244,High School,739,32,492202,0
Male,27,32363,PhD,518,8,147592,0
Male,37,48652,Bachelor,345,32,413211,1
Female,31,64949,High School,729,32,195818,1
Male,36,37692,High School,741,7,462324,0
Female,47,39815,High School,819,26,168572,1
Female,33,47074,High School,459,5,138329,0
Female,39,64886,PhD,740,6,332605,0
Male,37,71607,High School,724,12,150367,1
Male,23,38117,High School,377,35,88192,0
Female,62,70688,High School,516,29,135008,0
Male,60,50983,High School,317,29,101597,0
Female,50,70587,Master,587,23,340471,1
Female,58,68618,Bachelor,466,16,103131,1
Male,36,28982,High School,357,33,54292,0
Female,22,46460,Bachelor,471,33,263798,0
Female,24,80321,High School,382,1,282217,0
Female,51,62839,PhD,633,3,194781,1
Female,37,35634,PhD,796,16,296484,1
Female,32,26198,Master,837,35,483641,1
Male,55,30746,Bachelor,391,20,425590,0
Male,18,57872,Master,692,28,198338,1
Female,22,56860,Bachelor,367,27,64922,0
Male,51,28581,Master,399,12,230852,0
Female,38,55221,High School,346,36,411822,0
Female,31,32946,Bachelor,803,13,310130,1
Female,34,58939,Bachelor,520,14,311357,0
Female,29,35934,Bachelor,545,17,72879,0
Male,44,42480,Bachelor,402,35,40350,0
Male,23,64214,Master,632,36,211354,0
Female,56,53161,High School,383,1,182551,0
Male,65,73263,High School,344,1,383863,0
Female,42,48538,Bachelor,492,26,84248,0
Male,44,50281,High School,357,24,271328,1
Female,62,67804,Bachelor,557,5,174608,1
Female,19,57989,High School,700,19,458442,0
Female,39,48180,Master,317,28,394647,0
Male,49,58028,High School,697,12,233493,1
Male,34,58632,Bachelor,564,13,455141,1
Female,54,44895,PhD,357,12,320339,0
Male,19,51755,Master,382,11,468518,0
Male,69,64846,Master,340,38,258032,0
Male,43,58361,Bachelor,538,23,480073,0
Male,50,47000,High School,479,4,43577,0
Male,18,65675,High School,383,6,434022,0
Male,57,52639,High School,320,31,201650,1
Male,60,58685,Master,329,21,446924,1
Male,61,52758,Bachelor,686,13,242153,1
Male,53,47456,High School,480,38,32425,1
Male,56,28502,Master,349,22,182632,0
Male,42,66755,High School,344,2,243913,0
Male,30,42730,Bachelor,770,39,83229,1
Male,56,35257,High School,604,37,377476,1
Female,53,42395,Bachelor,811,17,204276,1
Female,29,60569,Bachelor,491,35,302134,1
Male,38,33910,Bachelor,631,34,378276,1
Male,40,50830,Bachelor,841,32,481499,1
Male,35,58216,High School,542,11,88607,0
Female,30,58064,Bachelor,787,9,234251,0
Female,36,33014,Bachelor,305,26,51241,0
Male,52,41685,Bachelor,397,22,133297,0
Male,63,64951,High School,338,3,138115,0
Male,65,47636,High School,308,3,101385,0
Male,51,63248,High School,710,26,234610,1
Male,69,47316,Bachelor,505,29,172243,0
Female,18,51852,High School,669,35,177921,1
Male,63,52784,High School,338,37,76832,1
Female,39,81056,High School,698,19,168432,1
Male,45,52280,Bachelor,559,33,224293,0
Male,21,42359,High School,536,18,336305,1
Female,54,34583,Bachelor,404,34,296722,0
Female,24,31388,High School,684,16,363903,0
Male,28,47632,High School,427,9,67839,0
Female,29,48622,High School,769,4,56031,1
Male,57,53443,Master,446,14,10086,1
Female,56,36378,Bachelor,472,19,167613,0
Female,52,45853,Bachelor,305,27,148707,0
Male,51,39534,Master,825,12,222778,1
Male,35,42938,High School,352,24,362808,0
Female,27,73365,Master,683,22,423895,0
Male,68,77913,Bachelor,719,6,67840,1
Female,32,54460,High School,644,28,362039,1
Female,43,71296,Bachelor,371,9,328759,0
Male,66,72663,PhD,731,7,40063,1
Female,68,25665,High School,546,4,492731,0
Male,20,74430,Bachelor,654,24,377189,1
Male,30,56598,High School,634,18,383713,1
Female,51,68648,Bachelor,577,24,362087,1
Male,64,46840,High School,676,34,275592,1
Female,34,69281,Master,727,8,353071,0
Female,18,48427,PhD,576,32,293030,0
Male,31,35540,High School,817,21,162868,1
Male,18,52271,High School,550,9,385394,0
Female,41,54181,High School,421,25,385680,0
Male,28,52454,High School,483,33,336681,1
Female,20,39830,Master,684,4,301407,0
Female,30,41366,Bachelor,611,28,425572,0
Female,39,37924,Master,772,28,192413,1
Female,58,50546,High School,668,5,424815,0
Female,64,59794,High School,601,6,27796,0
Male,58,36506,High School,536,27,451929,1
Female,47,59412,Master,757,22,420067,1
Female,42,29677,High School,724,17,467562,0
Female,24,74830,High School,421,30,127259,1
Female,42,48383,Master,423,28,424580,1
Female,56,46482,High School,502,0,79112,0
Female,42,48761,Master,514,36,491316,1
Male,19,52214,High School,361,19,448937,0
Male,51,39772,Bachelor,574,36,445583,1
Female,39,46876,High School,648,21,237064,1
Female,18,37912,Bachelor,394,12,57951,0
Female,35,25617,Bachelor,374,14,236745,0
Male,33,66846,High School,549,39,361114,1
Female,27,65372,High School,433,32,205110,0
Female,48,46383,Bachelor,789,5,71394,1
Female,65,52160,Bachelor,625,12,294499,0
Female,30,53938,Bachelor,500,19,358027,0
Female,51,22734,Bachelor,643,3,195274,0
Female,51,27326,High School,667,23,413183,0
Male,59,95269,High School,812,38,342815,1
Female,29,63852,Bachelor,633,11,284924,1
Female,54,27999,High School,478,28,269642,0
Female,57,31717,Master,656,8,246323,1
Female,34,48976,High School,402,0,346956,0
Female,58,45542,Bachelor,408,13,388354,0
Female,32,61871,PhD,581,8,13733,1
Female,30,85597,Bachelor,653,13,188281,0
Female,63,68014,High School,771,30,358276,1
Female,25,31580,High School,768,30,38442,0
Male,34,57178,Bachelor,713,7,388606,1
Male,28,38431,High School,791,35,378364,1
Male,57,54488,Bachelor,697,7,444561,1
Female,63,49353,Bachelor,642,34,267852,1
Male,18,57782,High School,320,5,280027,1
Male,49,51746,High School,849,16,469997,1
Male,61,39426,Master,808,9,366033,1
Male,69,55011,PhD,828,17,80108,1
Female,27,69962,Master,354,0,468762,0
Male,61,61701,PhD,548,21,450160,0
Male,68,37128,Bachelor,824,22,154141,1
Female,32,63613,Bachelor,791,21,470656,0
Male,20,27347,High School,638,18,133116,1
Female,26,47363,Bachelor,392,22,447307,0
Male,25,51603,Master,647,10,453173,0
Male,27,49998,Bachelor,341,14,300392,1
Male,25,26352,PhD,720,36,276102,1
Female,33,15000,High School,703,33,238118,0
Male,28,58700,High School,616,2,132521,1
Male,40,34769,Bachelor,749,7,275033,0
Female,39,34366,Bachelor,845,9,154634,0
Male,57,43903,High School,622,7,69291,0
Male,35,39579,High School,733,30,392709,1
Male,56,57877,High School,647,2,323843,1
Male,20,82672,High School,702,18,11893,1
Male,25,42285,High School,727,39,494604,1
Female,22,31147,Bachelor,722,39,302478,0
Female,44,32362,Bachelor,304,10,384806,0
Female,22,72603,Bachelor,739,21,209749,1
Male,36,36815,High School,559,22,409531,0
Male,34,49830,High School,561,17,165714,1
Male,63,57709,High School,723,24,447503,1
Male,35,51827,High School,675,35,204337,0
Male,19,36270,Bachelor,741,6,301337,1
Female,67,58245,Bachelor,472,11,39498,0
Female,24,69027,High School,690,10,245716,0
Female,66,40024,High School,550,9,248737,1
Male,67,62935,High School,758,8,10315,1
Female,33,48001,High School,493,5,441815,1
Female,24,31381,High School,374,10,375103,0
Female,35,52146,Bachelor,485,4,332884,0
Female,61,47517,Master,412,7,352149,0
Male,43,68489,Master,662,13,382376,1
Male,46,36222,Master,514,39,434511,1
Female,33,43433,Bachelor,430,7,168634,0
Female,63,45733,Bachelor,447,29,63078,0
Female,56,69808,Bachelor,753,8,152195,0
Female,47,54153,Bachelor,357,17,390537,0
Female,42,19471,High School,755,11,425652,1
Female,25,39039,High School,684,8,486253,1
Female,31,34732,PhD,660,31,227261,0
Female,39,47863,Master,796,30,380696,0
Female,69,50695,High School,650,34,376419,0
Male,31,53377,Bachelor,506,10,64922,1
Female,44,49554,Bachelor,602,25,126610,1
Male,52,59225,High School,375,38,391054,1
Male,57,65883,PhD,608,9,7637,1
Female,68,34475,High School,603,34,339699,0
Female,29,58366,High School,780,29,70798,0
Male,60,42433,Bachelor,352,7,340211,0
Male,38,48286,Bachelor,482,35,232580,1
Female,28,56506,High School,305,19,284645,0
Male,20,33599,High School,740,8,211373,1
Female,26,47468,High School,382,27,259768,0
Female,60,45620,High School,424,38,30625,0
Male,36,66973,Bachelor,647,34,173862,1
Female,59,29938,High School,355,26,195298,0
Male,40,42029,Bachelor,409,14,43396,0
Female,33,50685,Bachelor,393,7,208230,0
Female,21,55457,Bachelor,555,1,385547,0
Male,49,45116,Master,307,11,305492,0
Male,18,68131,Bachelor,395,30,106441,1
Female,21,37038,High School,473,12,458546,0
Female,43,51538,Master,675,23,412611,0
Male,44,19297,High School,650,20,422981,0
Female,57,47942,High School,791,16,147954,0
Male,33,36067,PhD,744,0,460149,0
Male,47,44786,High School,727,4,106672,1
Male,55,38201,High School,460,20,94576,0
Female,50,54843,Bachelor,417,30,247729,0
Male,33,47800,High School,418,23,73709,0
Female,50,57856,High School,437,14,24642,0
Male,37,67070,High School,342,26,100078,1
Female,48,82554,High School,827,13,27389,1
Female,65,43313,Bachelor,472,22,480554,0
Male,44,15000,Bachelor,430,39,452044,0
Male,49,56187,High School,572,19,57088,1
Male,39,60364,High School,638,15,164137,1
Female,53,42464,Bachelor,760,1,113403,1
Female,44,26435,Bachelor,730,36,449467,0
Female,42,43727,Bachelor,772,35,319817,1
Male,19,38409,High School,338,27,468576,0
Male,63,44834,High School,841,29,153971,1
Male,55,69958,High School,554,11,469335,0
Male,40,66941,Bachelor,664,36,175042,1
Male,69,35091,High School,801,23,230988,1
Female,29,48136,High School,583,15,121208,0
Male,54,70535,High School,539,6,141257,1
Female,63,53842,High School,483,27,428384,0
Male,54,83055,Bachelor,580,35,269557,1
Male,67,24303,Bachelor,540,32,413773,0
Male,65,50044,High School,584,3,116730,0
Male,38,76912,Master,734,9,105434,1
Male,65,52484,High School,645,36,477657,1
Female,59,36103,High School,781,24,215375,0
Male,28,53742,Bachelor,341,26,438616,0
Female,38,65046,Bachelor,382,10,257379,0
Female,54,70000,Bachelor,567,11,474952,0
Female,21,70424,Bachelor,750,13,89249,1
Female,43,42804,High School,736,24,170924,0
Male,37,52736,High School,654,24,157077,1
Male,24,48819,Bachelor,684,24,343428,1
Male,55,76275,Bachelor,769,11,396853,1
Male,64,64814,Bachelor,764,34,294793,1
Male,44,39423,Bachelor,442,26,185688,0
Female,64,60743,Bachelor,758,8,178928,1
Male,34,48790,Bachelor,777,3,7960,1
Male,49,58823,Master,841,38,283810,1
Female,27,27008,High School,612,13,27499,0
Male,67,33641,Bachelor,807,30,75373,1
Male,28,77559,Bachelor,454,33,44430,1
Female,35,32024,Bachelor,844,36,56621,1
Male,19,46223,High School,737,13,259109,1
Female,52,48339,PhD,636,13,230733,0
Female,23,16064,Master,500,18,466417,0
Male,20,26555,High School,458,7,23884,0
Female,24,18624,Bachelor,402,9,95227,0
Male,52,51516,High School,566,30,171499,1
Male,64,49391,Bachelor,729,4,337963,0
Male,30,23368,Master,724,27,461305,0
Female,55,53587,High School,550,14,446396,1
Female,19,43149,High School,815,20,160542,0
Female,19,61511,High School,784,22,18927,1
Female,68,66329,High School,542,0,476081,0
Female,25,39211,High School,731,20,419764,0
Female,26,64263,Bachelor,540,25,431179,0
Female,51,46484,High School,440,27,126388,0
Female,56,45591,Bachelor,322,0,56716,0
Female,48,56935,Bachelor,689,11,35379,0
Female,46,43165,Bachelor,509,15,350678,0
Female,66,52159,High School,684,37,132390,0
Male,64,47338,High School,324,25,398908,0
Female,53,49274,High School,800,32,452108,1
Male,39,96813,Master,481,4,457682,1
Male,40,47656,High School,436,10,185230,1
Male,30,36607,Bachelor,312,33,111101,0
Male,52,15000,Master,535,6,167952,0
Female,61,55577,Bachelor,483,18,110926,0
Male,20,27885,PhD,409,31,452479,0
Male,68,39404,Bachelor,499,27,112261,0
Male,26,46089,High School,654,30,166753,1
Female,65,58255,High School,439,0,173539,0
Male,35,39290,Bachelor,676,21,29169,1
Male,43,39067,Bachelor,414,6,124479,0
Female,46,39631,Master,665,22,42089,1
Female,65,67554,Bachelor,651,27,33550,0
Female,29,53596,High School,819,22,124041,1
Female,56,71294,High School,632,18,250624,1
Female,40,59693,Master,653,20,457515,1
